sku;departamento;seccion;familia
U40150T10215800;2;1;5
U90104J10083700;2;1;2
U90104J20252700;2;1;2
U90151J10075700;2;1;2
U90174J20370700;2;1;6
U90169J20370700;2;1;3
U20126T10183100;2;1;1
H11254989001;1;1;6
H01156151312;1;1;6
T05254875511;1;1;2
C20154879000;1;1;7
H28154875511;1;1;6
H08155816718;1;1;6
F03140179001;1;1;2
C02258020002;1;1;7
E02241711108;1;1;3
E02141719000;1;1;3
C20358184361;1;1;7
F02140171108;1;1;2
BC400105C1062;2;2;2
BC400205C8077;2;2;2
BC400305C3085;2;2;2
BC400805C7047;2;2;2
BE40202912124;2;2;1
BE40202915120;2;2;1
HD4095172M063;2;4;1
HD4095172M413;2;4;1
DF4002172M197;2;4;1
BY4001172M197;2;4;8
BY4001172M063;2;4;8
SN4124461062;2;3;2
SN412065M069;2;3;2
SN404065M603;2;3;1
SN404065M538;2;3;1
SN419081M610;2;3;1
SN403446M618;2;3;1
GC070122401100;1;1;2
GC070722401100;1;1;2
GC071122439858M;1;1;2
GU003925030100;1;1;3
GU004025030100;1;1;3
GU004125030100;1;1;3
KA052425030100;1;1;5
MU020325030100;1;1;5
CU004122090100;1;1;6
DL039230114470;1;1;1
LA057330281470;1;1;5
LA058130342470;1;1;5
LA058730342470;1;1;5
LA059230281470;1;1;5
LA061630342470;1;1;5
LA062330330470;1;1;5
LA062630342470;1;1;5
MA038330342470;1;1;7
S15SA1140152124;2;3;5
S15SA1210811062;2;3;5
S15SN101081M037;2;3;1
S15SN107081M037;2;3;1
S15SN107T904078;2;3;1
S15SN1130663084;2;3;1
S15SN102081M629;2;3;1
S15ST100509SM03;2;2;4
S15PP100501NM03;2;2;8
S15BC100105C308;2;2;2
S15BC100205C212;2;2;2
S15BC101305C921;2;2;2
S15BC101305C807;2;2;2
S15BE1038291212;2;2;1
S15BE1039291212;2;2;1
S15BP100501NA00;2;4;5
S15DF1193189308;2;4;1
S15SP1002003807;2;4;3
CU012022090100;1;1;6
GC084422401100;1;1;2
GU004625234100;1;1;3
BN039343575100;1;1;4
BN039343575170;1;1;4
DL039836275100;1;1;1
DL039930341470;1;1;1
LA068730342470;1;1;5
LA069939781100;1;1;5
LA070130260852;1;1;5
LA070330309470;1;1;5
LA071830144470;1;1;5
LA072630342470;1;1;5
LA073030144470;1;1;5
MA043930309470;1;1;7
MU019030309470;1;1;5
MU019730144470;1;1;5
GD020222146857M;2;1;2
GD021220694534;2;1;2
GD022322427100;2;1;2
GD022922427100;2;1;2
GD023122427100;2;1;2
GD023222427100;2;1;2
GD023821600965;2;1;2
GU007825030910;2;1;3
GU007825030911;2;1;3
GU0091TJ173961;2;1;2
GU009225030911;2;1;3
MU0373TJ173961;2;1;5
MU039025030910;2;1;5
MU039025030911;2;1;5
AM058843548677;2;1;6
AM059030144470;2;1;6
AM0591X9166101;2;1;6
BN058643752001S;2;1;6
DL083136275100;2;1;1
DL083536275100;2;1;1
DL083636275100;2;1;1
KA082343548677;2;1;5
LA086730309470;2;1;5
LA088630144470;2;1;5
LA092630281470;2;1;5
MU036730342470;2;1;5
GC097722427100;2;1;2
GC097922427100;2;1;2
GC098522255100;2;1;2
GC098720694100;2;1;2
GC098820694100;2;1;2
GC098820694900;2;1;2
GC099020694186;2;1;2
GC099020694244;2;1;2
GC099420694471;2;1;2
GD000422240860M;2;1;2
GD000921398100;2;1;2
GD001322427961;2;1;2
GD001422427100;2;1;2
GD001522427100;2;1;2
GU005822054858M;2;1;3
GU006325030505;2;1;3
A95614BLACK;2;2;2
KA073125030505;2;1;5
NC010122427100;2;1;2
DL067836275100;2;1;1
GU006025030100;2;1;3
DL068636275100;2;1;1
DL070130114470;2;1;1
DL070436275100;2;1;1
DL071639731100;2;1;1
DL071639731471;2;1;1
DL072042973001F;2;1;1
DL073643380001F;2;1;1
DL073643380002F;2;1;1
DL073736275100;2;1;1
KA076641794115;2;1;5
LA067530281470;2;1;5
LA067730330470;2;1;5
LA068130260852;2;1;5
LA068330342470;2;1;5
LA070330342470;2;1;5
LA070530342470;2;1;5
LA070930309470;2;1;5
LA071030281470;2;1;5
LA071230281470;2;1;5
LA071430400900;2;1;5
LA072339781100;2;1;5
LA072339781111;2;1;5
LA072339781172;2;1;5
LA072339781520;2;1;5
LA072930342470;2;1;5
LA073630342470;2;1;5
LA073730342470;2;1;5
LA074130342470;2;1;5
MU036030281470;2;1;5
MU036330342470;2;1;5
AM049130342470;2;1;6
AM051630214470;2;1;6
BN051341796100;2;1;6
BN051743463001F;2;1;6
KA074141796100;2;1;5
3XA018541001555;1;1;7
KA074941796514;2;1;5
MU034030462470;2;1;5
MU034641796100;2;1;5
3XA769982061555;1;4;9
3XA440141801208;1;2;8
B740382021555;1;4;6
A742380011;1;4;1
A743080011;1;4;1
A74348003606;1;4;1
A747080021;1;4;1
A74708002315;1;4;1
B760782012315;1;4;1
B76078201255;1;4;1
A77058001315;1;5;1
A77058001555;1;5;1
A77108003606;1;5;1
A80048003606;1;2;1
A800780011;1;2;1
A80078001555;1;2;1
15-00795KHAKI;2;1;1
B840182021315;1;4;4
B840182021555;1;4;4
A84038002315;1;4;4
A84038002555;1;4;4
A01085541555;1;1;7
A02055631555;1;1;1
A03015621555;1;1;5
A03035541555;1;1;5
A0416521315;1;1;6
A04225551888;1;1;6
A04235551112;1;1;6
A04295531555;1;1;6
A04465621555;1;1;6
A04865031115;1;1;6
A07015401112;1;1;2
A07025401301;1;1;2
A07035401555;1;1;2
A07045401888;1;1;2
A07055531555;1;1;2
A07065401555;1;1;2
A07085401555;1;1;2
A17055541555;1;1;2
A1706521315;1;1;4
A36015581888;1;2;2
A3610570555;1;2;2
A3611572606;1;2;2
AV02MULTI;1;4;1
AV11BLACK;1;4;3
BAG61YELLOW;1;4;5
BAG61BURGUNDY;1;4;5
FV03MULTI;1;4;4
AV02ORANGE;1;4;1
HS06MULTI;1;3;1
HM03PRIMARY;1;3;5
AV01BLACK;2;4;5
DOCCASEBLACK;2;4;7
EY15YELLOW;2;3;1
112BLUE;2;3;1
HX03BLACK;2;3;2
GX03PRIMARY;2;3;2
HX06PRIMARY;2;3;1
15P5524605402;1;1;5
15P7706499001;1;1;2
15P7707499305;1;1;3
15P7728493001;1;1;3
15P7716489001;1;1;3
15P5704429001;1;1;5
15P4702420001;1;1;7
15P2018350960;1;1;6
15P2063345001;1;1;6
15P6021345001;1;1;1
15P6013340001;1;1;1
15P3701429001;1;1;4
15P5102218001;1;1;5
15P7721487001;1;1;3
VLC03 0014;4;2;2
15P6019358001;1;1;2
15P3017330210;1;1;4
15Y5601653001;1;1;5
15Y7711498001;1;1;3
BG6901JR8ER;4;2;1
15Y7704496001;1;1;2
15Y2709481960;1;1;6
15Y5024355001;1;1;7
BE08080004001;1;3;3
BE08915893960;1;3;4
BE08013886960;1;3;1
BE08031886960;1;3;1
BE08026892960;1;3;8
BE08046842001;1;3;3
BB05250755960;1;4;1
BF03005900960;1;5;4
BF03007920001;1;5;1
BF03017920001;1;5;1
BB05100029001;1;4;1
BC06340339960;1;2;7
BC06340323960;1;2;7
BC06340322960;1;2;7
BC06340308960;1;2;7
BC06310322960;1;2;7
BC06345308960;1;2;7
BC06345339960;1;2;7
BC06345322960;1;2;7
BB05530393960;1;4;9
BB05530394960;1;4;9
BB05951460001;1;4;1
BB05951460130;1;4;1
BB05622006820;1;4;1
BB05211617284;1;4;1
BB05210025607;1;4;1
BB05250460284;1;4;1
BB05250616284;1;4;1
BB05250667001;1;4;1
BB05046671001;1;4;1
BB05310339960;1;4;2
BB05310322960;1;4;2
BB05310308960;1;4;2
BB05227616284;1;4;1
BB05103012820;1;4;1
BB05100012403;1;4;1
BB05100012607;1;4;1
BB05102014001;1;4;8
BB05102014284;1;4;8
BJ05831026001;2;4;1
BJ05025312004;2;4;1
BK06011845960;2;4;1
BP09400396100;2;2;2
BP09400397600;2;2;2
BL04426511240;2;2;1
BL04622116001;2;2;1
BK06074343100;2;2;7
BK06072338960;2;2;7
BK06072337960;2;2;7
BJ05740346100;2;4;3
BJ05760346600;2;4;5
BJ05760330960;2;4;5
BJ05760315960;2;4;5
BM08004811100;2;3;1
BM08002812414;2;3;1
BM08010838960;2;3;1
BM08010837960;2;3;1
BM08035910116;2;3;3
BM08014922001;2;3;5
15S0400434001;2;1;3
15S6007306100;2;1;1
15S7119706100;2;1;2
15S7050651001;2;1;2
15S7327610801;2;1;2
15S7903413001;2;1;5
15S5403019001;2;1;5
15S1103011001;2;1;8
15S7100700001;2;1;2
15S7332611801;2;1;5
15S7323651001;2;1;2
15S7314651001;2;1;2
15S7055623415;2;1;2
15S7804513001;2;1;3
15S7605522001;2;1;3
15S0920464450;2;1;1
15S6026634001;2;1;1
15S7900410001;2;1;10
15S0905467001;2;1;5
15S5270018001;2;1;5
15S1240003001;2;1;8
15S7512500009;2;1;3
15S6018331001;2;1;1
15J3015005001;2;1;6
15J5312645001;2;1;5
15J5304001001;2;1;5
15J5340673001;2;1;5
15J1056673001;2;1;5
15J6002352001;2;1;1
15J6301352100;2;1;1
15J6304326100;2;1;1
15J6216684100;2;1;1
15J0823661001;2;1;6
15J7127651100;2;1;2
15J7133651001;2;1;2
15J7136651001;2;1;2
15J7118651001;2;1;2
15J7375349001;2;1;2
15J7128653100;2;1;3
15J0353444001;2;1;6
BK06072348001;2;2;7
BJ05560519001;2;4;5
BJ05960392001;2;4;5
BJ05760313001;2;4;5
BJ05831759001;2;4;1
BJ05025314001;2;4;1
BL04031116001;2;2;1
BM08211866001;2;3;2
BM08000805960;2;3;1
BM08011803116;2;3;5
BM08010842960;2;3;1
BM08019805960;2;3;5
831098084628087;2;1;2
831118082874981;2;1;2
831048084457768;2;1;2
831100084457768;2;1;2
831088084457419;2;1;2
940190091080780;2;1;3
940190091080985;2;1;3
901860099378787;2;1;3
007370063535798;2;1;10
007340053466754;2;1;10
007280053656754;2;1;10
130010022541001;2;1;5
130010022541754;2;1;5
870148080373768;2;1;5
870148080373982;2;1;5
300060363527798;2;1;6
300060368240753;2;1;6
300148078516916;2;1;6
404148068229001;2;1;6
300116168050001;2;1;6
416625163533798;2;1;6
433619953029759;2;1;4
43361995302977;2;1;4
433619953029911;2;1;4
413549953029759;2;1;6
41354995302977;2;1;6
413549953029911;2;1;6
419899553133775;2;1;6
413299953279999;2;1;6
418509953279911;2;1;6
416480568302999;2;1;6
411208557451780;2;1;6
303520568352775;2;1;6
410808553227999;2;1;6
410780553653780;2;1;6
843180080361773;2;1;4
843220080361773;2;1;6
940090091004195;2;1;6
841370180361773;2;1;6
834080084093001;2;1;2
834080084093985;2;1;2
834560084093761;2;1;2
834560084093773;2;1;2
830985084093449;2;1;2
830985084093773;2;1;2
831210084444001;2;1;2
831210084444501;2;1;2
831300084444773;2;1;2
831340083029742;2;1;2
007320053610742;2;1;10
007320053129727;2;1;10
00732005312999;2;1;10
007470053653780;2;1;10
007310053129764;2;1;10
007580053129999;2;1;10
00211000244800;2;2;2
00211000244875;2;2;2
483039953048562;1;1;8
483039953048603;1;1;8
483039953048720;1;1;8
48303995304899;1;1;8
45306945304803;1;1;4
453069453048500;1;1;4
453069453048720;1;1;4
45306945304899;1;1;4
359129953048778;1;1;4
359129953048905;1;1;4
453799953048562;1;1;4
45379995304899;1;1;4
468609453048778;1;1;4
468609453048905;1;1;4
458129953048905;1;1;4
458129953048999;1;1;4
458079453048500;1;1;4
458199953048207;1;1;4
946460090986034;1;1;4
946460090986778;1;1;4
454030553610999;1;1;4
454030553643752;1;1;4
458080057451207;1;1;4
848960082573034;1;1;4
848960082573778;1;1;4
848970082573034;1;1;4
848970082573778;1;1;4
805400083073032;1;1;3
877050083073032;1;1;5
300532054288502;1;4;1
300532054288560;1;4;1
201240007366002;1;3;8
201120007366001;1;3;1
004500005964130;1;3;1
100150007170742;2;3;5
100820007366001;2;3;1
100820007375103;2;3;1
004450007172001;2;3;1
004450005855778;2;3;1
190R74590;1;1;6
190S08590;1;1;5
200C169900;1;1;1
260R42271;1;1;6
260J24636;1;1;7
310R118999;1;1;6
AV11 CANVAS;1;4;3
470R110000;1;1;6
FV02 CALF;1;4;3
470C40E000;1;1;1
470C40E999;1;1;1
001TRIM CANVAS;1;3;1
470J70999;1;1;7
470S18000;1;1;5
470S18999;1;1;5
715TS05810;1;1;3
722TS11636;1;1;2
722RO06636;1;1;6
750TS26810;1;1;3
750TS26999;1;1;3
600S10999;1;1;5
810PU02999;1;1;3
810RO01810;1;1;6
855PU30000;1;1;3
855PU30999;1;1;3
840RO06592;1;1;6
420R52999;1;1;6
420V22999;1;1;4
1170CH31E000;2;1;1
1170CH60E000;2;1;1
2350P85999;2;1;5
3150V32E999;2;1;6
3150P78999;2;1;5
7230TS35999;2;1;3
7345TS97590;2;1;3
7345TS97810;2;1;3
3150P95999;2;1;5
71178216023001;2;1;2
71178216023285;2;1;2
70970215490001;2;1;5
70970215490008;2;1;5
71292216224707;2;1;2
71292216208707;2;1;2
64548215897801;2;1;5
64548215897813;2;1;5
6454821589783E;2;1;5
69891215882771;2;1;2
7100120195292Y;2;1;2
7100120195294F;2;1;2
71002201952127;2;1;2
71002201952315;2;1;2
7094520195293F;2;1;2
7094520195294M;2;1;2
70943201952001;2;1;2
70943201952008;2;1;2
70663201952008;2;1;2
AQB681UB043D156;1;4;1
7065420195292X;2;1;2
AQB681UB043D531;1;4;1
7094020195293A;2;1;2
7094020195292Y;2;1;2
7067321578670R;2;1;2
70673216190701;2;1;2
70673216191701;2;1;2
7067521578270R;2;1;2
70727201952001;2;1;2
70659201952258;2;1;2
70668209760001;2;1;2
70668209760124;2;1;2
70668209760315;2;1;2
68843209760008;2;1;2
70672209760008;2;1;2
70665201952001;2;1;2
69975215883701;2;1;3
69975216195701;2;1;3
69975216210707;2;1;3
69975215827732;2;1;3
71152215827732;2;1;6
69954215827732;2;1;5
71086209743008;2;1;6
71086209743043;2;1;6
71086209743124;2;1;6
71216209743008;2;1;5
71216209743043;2;1;5
71216209743124;2;1;5
71088209743008;2;1;5
71088209743043;2;1;5
71088209743124;2;1;5
71090209743008;2;1;4
71090209743043;2;1;4
71090209743124;2;1;4
71085209743008;2;1;3
71085209743043;2;1;3
71085209743124;2;1;3
7109221581241Z;2;1;6
66452210111431;2;1;5
70839216012403;2;1;1
70733205626001;2;1;1
70733205626127;2;1;1
62369215986408;2;1;1
7109821313205R;2;1;1
68859216054771;2;1;3
68858216054771;2;1;3
7075221552843T;2;1;3
68966216027771;2;1;6
70036215877771;2;1;6
70502215231315;2;1;6
71181215381127;2;1;6
69945215899431;2;1;5
69903215506008;2;1;5
69903215506027;2;1;5
69902215666816;2;1;5
70692214358145;2;1;5
70692214358315;2;1;5
FZ5350NYBINOOH;2;4;5
FZ5350VNCS41OH;2;4;5
FB5355NYBINOOH;2;4;3
FB5399NCVC41OH;2;4;3
FB5347GOV141OH;2;4;3
FB5351VTMM41OH;2;4;1
PU5490VTMM41OH;2;2;7
L24197VSAN41E;2;4;6
L24197VSAN56E;2;4;6
CU4140VBQG41OH;2;2;1
CU4140NP2H41OH;2;2;1
CU4140VITL9OH;2;2;1
CU4140VE1Y41O;2;2;1
CU4140VTP101OH;2;2;1
CU5129CEP41OH;2;2;1
CU5132VTP141OH;2;2;1
CU5393VS241OH;2;2;1
CU5387VTP141OH;2;2;1
CU4960VTP141OH;2;2;1
CU4806VTP101OH;2;2;1
CU4806V1PG41OH;2;2;1
CU5394VS2NCOD;2;2;1
CU5385VTP141OH;2;2;1
CU5385VTP17XEH;2;2;1
CU5397VTP141OH;2;2;1
CU4949VTP141OH;2;2;1
CU5485VRIG25HN;2;2;1
SU5430SCLG41O;2;3;4
SU5088V9CG41O;2;3;4
SU5088V9CG838E;2;3;4
SU5088C9XG25O;2;3;4
SU4669VMUG01O;2;3;4
SU4669VMUG76E;2;3;4
SU5433VDRG41O;2;3;4
SU5181V3NG01O;2;3;1
SU5181V3NG41O;2;3;1
SU5181NP2G41O;2;3;1
SU5181AY6G91O;2;3;1
SU5519VG3G01O;2;3;1
SU5519VG3G41O;2;3;1
SU5535ELHG41O;2;3;1
SU5120V5TG41O;2;3;1
SU5120V5TG6GO;2;3;1
SU5120V5TG0AO;2;3;1
SU55096VTC41O;2;3;3
SU5510C5NCNWO;2;3;3
SU5518SCLC41O;2;3;5
G15369MTD00O;2;5;5
G55367MTD00O;2;5;7
G15409JMR41O;2;5;5
G15196JMS41O;2;5;5
G55197JMS41O;2;5;7
G15043MTD00O;2;5;5
G05042MTD00O;2;5;1
G15202MT100H;2;5;5
G14703MT100O;2;5;5
G14698JMS41O;2;5;5
G15405MT100O;2;5;5
G05406MT100O;2;5;1
G55201MT100O;2;5;7
G54845MT100O;2;5;7
G24975MT100H;2;5;4
G05024MTN41OH;2;5;1
G14850MTD00O;2;5;5
G15498JMT00O;2;5;5
G15499JMT00O;2;5;5
G05500JMT00O;2;5;1
SU5550VG3G01O;2;3;1
G1E751JMX51OC;1;5;5
G1E751JMXOCMC;1;5;5
G2E753JMX51OC;1;5;4
G2E753JMXOCMC;1;5;4
G0E752JMX51OC;1;5;1
G0E752JMXOCMC;1;5;1
G5E754JMX51OC;1;5;7
G5E754JMXOCMC;1;5;7
G1E759JMX86O;1;5;5
G0E760JMX86O;1;5;1
G1E799JMXCO0;1;5;5
G0E801JMXCO0;1;5;5
G0E802JMT00O;1;5;1
G2E803JMXCO0;1;5;4
G0E914JMT00O;1;5;1
G0D976MT100O;1;5;1
G1D973MT100O;1;5;5
G2E008MT100O;1;5;4
G5C050JMX01O;1;5;7
G0E010JMX01O;1;5;1
G5E011JMX01O;1;5;7
G1D240JMS41O;1;5;5
G2D994JMS41O;1;5;4
G1E550JMT00O;1;5;5
G1E550JMT00P;1;5;5
G0E534JMT00O;1;5;1
G0E534JMT00P;1;5;1
G2E630JMT00O;1;5;4
G2E630JMT00P;1;5;4
G5E530JMT00O;1;5;7
G5E530JMT00P;1;5;7
P1E782MTMT0D;1;5;8
P1E782MTMTP;1;5;8
CDD259VSSB01OH;1;2;1
CDD259VSSB41OH;1;2;1
CDD442VT201O;1;2;1
CDD442VT241O;1;2;1
CDD259VE141O;1;2;1
CDD259VT224O;1;2;1
CDD442VSLM91OC;1;2;1
CDE809VE141CO;1;2;1
BFE767VSST01OH;1;4;1
BFE766VSTF41OH;1;4;1
BFE769VSTF41OH;1;4;6
BFE746CPST41OC;1;4;1
BFE746PPCSMLOC;1;4;1
BFE555NLCS41OC;1;4;1
BFE501NLCS41OC;1;4;1
BFE501VVRN41OC;1;4;1
BFE501VVRN5XOC;1;4;1
BFE501VVRN6FOC;1;4;1
BFE501CMBN01P;1;4;1
BFD703VT4ZANBO;1;4;1
BFD705VCTNNAOC;1;4;1
BFD703VVRN01OH;1;4;1
BFD703VVRN41OH;1;4;1
BFE744NNAP41OC;1;4;4
BFE447NAMV41O;1;4;1
BFE449NAMV01O;1;4;6
BSE673NAMV41O;1;4;4
BSE432VSLM91OC;1;4;4
BFD668NAR401O;1;4;6
BFD668NAR441O;1;4;6
P8E906VSSB01OH;1;4;5
P8E906VSSB41OH;1;4;5
P8E593VSSB41OH;1;4;7
SL939DNP2H41O;1;3;1
SL938DCNCR9GO;1;3;1
SL939DCNCR9GO;1;3;1
SR015DVEA41O;1;3;1
SR015DVEA5XO;1;3;1
SL939DVT2P01O;1;3;1
SL938DCP1886O;1;3;1
SL963NCA1101P;1;3;4
SL963NVT2P41O;1;3;4
SL963NVEA41O;1;3;4
SL963NVT2P01O;1;3;4
4010000010470N;2;1;9
80500000126701;2;1;9
1900030008670S;2;1;9
90100000113701;2;1;9
10030000118732;2;1;9
100270005980D;2;1;9
100270005980G;2;1;9
100260005980D;2;1;9
100260005980G;2;1;9
80700000126701;2;1;10
1900040008770S;2;1;10
90300000113701;2;1;10
00100100010124;2;1;10
00110100015737;2;1;10
00100300059008;2;1;10
00110200130737;2;1;10
00100300059124;2;1;10
10300000139008;2;1;10
10800000139008;2;1;10
10400000139008;2;1;10
F552VE10455B01;1;1;4
F552PA08855B01;1;1;5
F552RO32555B01;1;1;6
F552TO11654B01;1;1;2
F552MA08954D01;1;1;9
F552RO32354D01;1;1;6
F552JU12354D01;1;1;7
F552JU1235DB76;1;1;7
F552PA0865AG76;1;1;5
F552BL2116E576;1;1;4
F552JU2166E576;1;1;7
F552JU13254B01;1;1;7
F552TO40382158;1;1;3
F552SW74295034;1;1;3
F552SW74295058;1;1;3
F552SW74295099;1;1;3
F552BL0245AN99;1;1;4
F552SW73695060;1;1;3
F552TS79799001;1;1;2
F552SW73195099;1;1;3
F552TO67884001;1;1;3
F552TO4303XB01;1;1;3
F552SW7054XL03;1;1;3
F552SW7054XL19;1;1;3
F552SW7284XL98;1;1;3
F552SW7084XO57;1;1;3
F552TS8024YO57;1;1;2
F555SO002AZC01;2;2;5
F555SO002AZC58;2;2;5
F555SO002AZF99;2;2;5
F555SO002AZF98;2;2;5
F555SO002AZF76;2;2;5
F555SO002AZE76;2;2;5
F555SO002AZE99;2;2;5
F555SF211F2258;2;4;5
F555SF211F2179;2;4;5
F555AC810F2179;2;2;2
F555AC810F2258;2;2;2
F555PA3011MA76;2;1;5
F555CH2001KA76;2;1;1
F555CH2001KB01;2;1;1
F555PA6031RE01;2;1;5
F555PA6001SQ76;2;1;5
F555VE3161MA76;2;1;6
F555PU2043DC79;2;1;3
F555PO0014BA93;2;1;2
F555PO0014BA74;2;1;2
F555SW0704MC76;2;1;3
F555SW0704MC02;2;1;3
F555TS0184SC01;2;1;2
F555TS0184SI97;2;1;2
F555SW0014XL03;2;1;3
F555SW0014XL76;2;1;3
F555SW0014XL98;2;1;3
F555SW0554XM70;2;1;3
F555TS0504YL19;2;1;2
F555SW0014XO57;2;1;3
F555TS0494YM98;2;1;2
F555TS0504YR57;2;1;2
NETTUNOSA510;2;1;5
NETTUNOSA310;2;1;5
NETTUNOSA301;2;1;5
NETTUNOSA375;2;1;5
LUNAS3130;2;1;5
NETTUNOS2505;2;1;5
AJMPA1001100;2;1;5
AJMPA1001105;2;1;5
AJMSW1001100;2;1;3
AJMTS1001124;2;1;2
AJMTS1001100;2;1;2
AJMTS1001104;2;1;2
WM0232S15XS15;1;1;2
WA0231S15XS15;1;1;6
WM0071S15XS15;1;1;3
WM0230S15XS15;1;1;3
WM0070S15XS15;1;1;3
WM0210S15S0112;1;1;2
WM0210S15S0312;1;1;2
WG0211S15S0112;1;1;7
WG0211S15S0312;1;1;7
WG0176S15S0110;1;1;7
WA0073S15XS15;1;1;6
WA0075S15XS15;1;1;6
S23576WHITEMULT;1;1;2
S23577WHITEMULT;1;1;6
A97875BLACK;1;1;5
S20040BLACK;1;2;2
S20041MULTI;1;2;2
B34450BLUEREDPU;2;3;1
B34451GREENBLUE;2;3;1
B34467BLACKBLUE;2;3;1
B34468BLUEBLACK;2;3;1
B34497WHITEWHI;2;3;1
B26365STRIPERED;2;3;1
B26364WHITE;2;3;1
M17151NAVYBLUE;2;3;1
B34375WHITEWHI;2;3;1
B25033GOLDBLACK;2;3;1
B26318BLACKBLAC;1;3;1
B26730WHITEWHI;1;3;1
B25484BLACKWHIT;1;3;1
B25483PINKWHITE;1;3;1
M19585WHITEWHI;1;3;1
S14557BLACKWHIT;2;1;2
S86623MEDGRE;2;1;2
S14566BLACKYELL;2;1;5
S14567BLACK;2;1;5
S14527YELLOW;2;1;6
B25389;2;3;1
B25390;2;3;1
B25388;2;3;1
B25401;2;3;1
B25402;2;3;1
B25400;2;3;1
Z97398;2;1;6
Z97397;2;1;6
Z97396;2;1;6
B26033BLACK;2;3;1
B26281BLACKWHIT;1;3;7
B26282WHITE;2;3;1
B26270BLACK;2;3;1
B26031GOLDBLACK;2;3;5
B35651GOLD;2;3;1
S19779BLACK;2;4;1
S19788WONGLO;1;4;1
S07177BLACKWON;2;1;6
B27133CYANGR;1;3;1
B26705TRIBERNIN;1;3;1
B26678GREENPINK;1;3;1
B26679PURPLECYA;1;3;1
B26704PURPLESIL;1;3;1
M62908MULTI;1;1;4
M35684MULTI;1;1;6
M35683MULTI;1;1;6
M63057MULTI;1;1;2
M63073MULTI;1;1;7
M63056MULTI;1;1;2
EAU500007NERO;2;2;1
EAU524001NERO;2;2;1
EBU501005NERO;2;4;5
EBU504003NERO;2;4;1
RM5004001BIANCO;2;3;1
RM5080001OCEANO;2;3;1
RM5018002BIANCO;2;3;1
RM5064001NERO;2;3;1
RM5029001NERO;2;3;1
RM5086002SPEARG;2;3;1
RM5027001NAVY;2;3;1
RM5090002BIANCO;2;3;1
RM5052001BIANCO;2;3;1
EU5068002NERO;2;3;5
EU5092006GOM;2;3;5
E50193001NERO;1;3;5
E50191001NERO;1;3;5
E50091001NERO;1;3;5
E50071001METAL;1;3;5
E50114001NERO;1;3;3
E57012001NERO;1;3;2
RS5086001BIANCO;1;3;3
RS5066001NERO;1;3;3
RS5003003BLUETT;1;3;3
RS5069001BIANCO;1;3;3
RS5030003BIANCO;1;3;1
RS5076001ORO;1;3;1
RS5038001NERO;1;3;1
EB5010001ORO;1;4;1
EB5007NEROORO;1;4;1
5457FLINTAZURE;2;3;4
5457FLINTACID;2;3;4
5457FLINTBLU;2;3;4
5470VARB;2;3;1
5470VARA;2;3;1
5467VARA;2;3;1
A630623020001;2;1;2
A630623020555;2;1;2
A631223030001;2;1;2
A630323038888;2;1;2
A612123051503;2;1;10
A611152110555;2;1;10
A611352110555;2;1;10
A612423080555;2;1;10
A611254390555;2;1;10
A611254390001;2;1;10
A611654390555;2;1;10
A611654390001;2;1;10
A610159751555;2;1;10
MTR59DENCDENIM;1;1;5
MTR59DENSDENIM;1;1;5
MSK70DENPDENIM;1;1;7
MJK58DENSDENIM;1;1;4
MSK54CHI08MULTI;1;1;7
MSK54CHI02DENIM;1;1;7
MJK55ENV08MULTI;1;1;4
MAB58ENV07MULTI;1;1;6
MSH54ENV07BMULT;1;1;1
MTS64MELUGREY;1;1;3
MAB57ENV08MULTI;1;1;6
5308750;1;1;2
510399;1;1;5
520899;1;1;2
5112750;1;1;5
5309750;1;1;4
130434;2;1;6
130451;2;1;6
111334;2;1;5
111351;2;1;5
120234;2;1;2
120251RED;2;1;2
120534BLUE;2;1;2
1208B00;2;1;2
120834BLUE;2;1;2
47664CBBIANCONE;2;3;1
47801ITBIANCO;2;3;1
47801ITNERO;2;3;1
47290WBIANCOVE;2;3;1
47292NERO;2;3;1
47292BIANCO;2;3;1
47292AZUL;2;3;1
47961NERO;2;3;5
47863BNERO;2;3;2
47864BNERO;2;3;3
47861RNERO;2;3;3
701710PETROLEO;1;3;4
700910PPITONGOL;1;3;4
725610PBLUEPINK;1;3;5
772010PINK;1;3;5
720010WPINK;1;3;5
720010WSAFFRON;1;3;5
90308GOLD;1;3;8
90308BLUE;1;3;8
799205BWHITE;1;3;1
499405WWHITE;1;3;1
M48640WHITEBLAC;1;3;1
M48639WHITEBLAC;1;3;3
B85643BLACK;1;1;5
M48477WHITEBLAC;1;3;1
M48734BLACKRED;1;3;1
001250104805914;2;3;1
001200899301910;2;3;1
001200900401910;2;3;4
001200900402911;2;3;4
012501045019101;2;3;1
012501045019102;2;3;1
709932063361001;1;1;2
709932063361008;1;1;2
709932063361208;1;1;2
706442063361529;1;1;6
705532137191001;1;1;6
711062154478002;1;1;5
709912137411001;1;1;2
709922137411001;1;1;2
709922137411008;1;1;2
VE4265 GB18757;4;3;1
LA1136W099;2;1;5
LA1136WB00;2;1;5
LA1245W099;2;1;2
LA1246WB00;2;1;2
LA1328W099;2;1;6
LA1253WB00;2;1;2
LA1331WB00;2;1;4
LA1420W099;2;1;6
LA1424W099;2;1;6
LA1428W099;2;1;6
LA5412W099;1;1;4
WL5740BFK018;1;3;1
WL5650SMP059;1;3;1
U4460SMWT100;1;3;1
