sku;price;special_from_date;special_to_date;special_price
CU4140 VTP1**10541OHNERO;205.79;30/12/14;31/12/50;144.63
CU4140 VTP1**9041OHNERO;205.79;30/12/14;31/12/50;144.63
CU4140 VTP1**9541OHNERO;205.79;30/12/14;31/12/50;144.63
CU4140 VTP1**;205.79;30/12/14;31/12/50;144.63
CU4140 VTP1**;205.79;30/12/14;31/12/50;144.63
CU4140 VTP1**;205.79;30/12/14;31/12/50;144.63
CU4806 VTP110041OHNERO;241.32;30/12/14;31/12/50;169.42
CU4806 VTP110541OHNERO;241.32;30/12/14;31/12/50;169.42
CU4806 VTP111041OHNERO;241.32;30/12/14;31/12/50;169.42
CU4806 VTP19041OHNERO;241.32;30/12/14;31/12/50;169.42
CU4806 VTP19541OHNERO;241.32;30/12/14;31/12/50;169.42
CU4806 VTP1;241.32;30/12/14;31/12/50;169.42
CU4806 VTP1;241.32;30/12/14;31/12/50;169.42
CU4806 VTP1;241.32;30/12/14;31/12/50;169.42
G14853 MTD-UNICA00OORO;572.73;30/12/14;31/12/50;401.65
G14853 MTD-;572.73;30/12/14;31/12/50;401.65
G14853 MTD-;572.73;30/12/14;31/12/50;401.65
G14853 MTD-;572.73;30/12/14;31/12/50;401.65
G15196 JMSUNICA41ONERO;430.58;30/12/14;31/12/50;301.65
G15196 JMS;430.58;30/12/14;31/12/50;301.65
G15196 JMS;430.58;30/12/14;31/12/50;301.65
G15196 JMS;430.58;30/12/14;31/12/50;301.65
G05042 MTDUNICA00OORO;562.81;30/12/14;31/12/50;394.21
G05042 MTD;562.81;30/12/14;31/12/50;394.21
G05042 MTD;562.81;30/12/14;31/12/50;394.21
G05042 MTD;562.81;30/12/14;31/12/50;394.21
G14698 JMSUNICA41ONERO;343.80;30/12/14;31/12/50;241.32
G14698 JMS;343.80;30/12/14;31/12/50;241.32
G14698 JMS;343.80;30/12/14;31/12/50;241.32
G14698 JMS;343.80;30/12/14;31/12/50;241.32
69990 2019522XL001BIANCO;546.28;17/10/14;31/12/50;382.64
69990 2019523XL001BIANCO;546.28;17/10/14;31/12/50;382.64
69990 201952L001BIANCO;546.28;17/10/14;31/12/50;382.64
69990 201952M001BIANCO;546.28;17/10/14;31/12/50;382.64
69990 201952S001BIANCO;546.28;17/10/14;31/12/50;382.64
69990 201952XL001BIANCO;546.28;17/10/14;31/12/50;382.64
69990 201952XS001BIANCO;546.28;17/10/14;31/12/50;382.64
69990 201952;546.28;17/10/14;31/12/50;382.64
69990 201952;546.28;17/10/14;31/12/50;382.64
69990 201952;546.28;17/10/14;31/12/50;382.64
70000 2019522XL001BIANCO;282.64;17/10/14;31/12/50;198.35
70000 2019523XL001BIANCO;282.64;17/10/14;31/12/50;198.35
70000 201952L001BIANCO;282.64;17/10/14;31/12/50;198.35
70000 201952M001BIANCO;282.64;17/10/14;31/12/50;198.35
70000 201952S001BIANCO;282.64;17/10/14;31/12/50;198.35
70000 201952XL001BIANCO;282.64;17/10/14;31/12/50;198.35
70000 201952XS001BIANCO;282.64;17/10/14;31/12/50;198.35
70000 201952;282.64;17/10/14;31/12/50;198.35
70000 201952;282.64;17/10/14;31/12/50;198.35
70000 201952;282.64;17/10/14;31/12/50;198.35
70028 2019522XL008NERO;607.44;17/10/14;31/12/50;425.62
70028 2019523XL008NERO;607.44;17/10/14;31/12/50;425.62
70028 201952L008NERO;607.44;17/10/14;31/12/50;425.62
70028 201952M008NERO;607.44;17/10/14;31/12/50;425.62
70028 201952S008NERO;607.44;17/10/14;31/12/50;425.62
70028 201952XL008NERO;607.44;17/10/14;31/12/50;425.62
70028 201952XS008NERO;607.44;17/10/14;31/12/50;425.62
70028 201952;607.44;17/10/14;31/12/50;425.62
70028 201952;607.44;17/10/14;31/12/50;425.62
70028 201952;607.44;17/10/14;31/12/50;425.62
69846 2019522XL008NERO;519.83;17/10/14;31/12/50;364.46
69846 2019523XL008NERO;519.83;17/10/14;31/12/50;364.46
69846 201952L008NERO;519.83;17/10/14;31/12/50;364.46
69846 201952M008NERO;519.83;17/10/14;31/12/50;364.46
69846 201952S008NERO;519.83;17/10/14;31/12/50;364.46
69846 201952XL008NERO;519.83;17/10/14;31/12/50;364.46
69846 201952XS008NERO;519.83;17/10/14;31/12/50;364.46
69846 201952;519.83;17/10/14;31/12/50;364.46
69846 201952;519.83;17/10/14;31/12/50;364.46
69846 201952;519.83;17/10/14;31/12/50;364.46
69992 2019522XL001BIANCO;588.43;17/10/14;31/12/50;412.40
69992 2019523XL001BIANCO;588.43;17/10/14;31/12/50;412.40
69992 201952L001BIANCO;588.43;17/10/14;31/12/50;412.40
69992 201952M001BIANCO;588.43;17/10/14;31/12/50;412.40
69992 201952S001BIANCO;588.43;17/10/14;31/12/50;412.40
69992 201952XL001BIANCO;588.43;17/10/14;31/12/50;412.40
69992 201952XS001BIANCO;588.43;17/10/14;31/12/50;412.40
69992 201952;588.43;17/10/14;31/12/50;412.40
69992 201952;588.43;17/10/14;31/12/50;412.40
69992 201952;588.43;17/10/14;31/12/50;412.40
69891 2145972XL732NERO;429.75;17/10/14;31/12/50;300.83
69891 2145973XL732NERO;429.75;17/10/14;31/12/50;300.83
69891 214597L732NERO;429.75;17/10/14;31/12/50;300.83
69891 214597M732NERO;429.75;17/10/14;31/12/50;300.83
69891 214597S732NERO;429.75;17/10/14;31/12/50;300.83
69891 214597XL732NERO;429.75;17/10/14;31/12/50;300.83
69891 214597XS732NERO;429.75;17/10/14;31/12/50;300.83
69891 214597;429.75;17/10/14;31/12/50;300.83
69891 214597;429.75;17/10/14;31/12/50;300.83
69891 214597;429.75;17/10/14;31/12/50;300.83
68843 2097602XL001BIANCO;290.08;17/10/14;31/12/50;203.31
68843 2097602XL008NERO;290.08;17/10/14;31/12/50;203.31
68843 2097603XL001BIANCO;290.08;17/10/14;31/12/50;203.31
68843 2097603XL008NERO;290.08;17/10/14;31/12/50;203.31
68843 209760L001BIANCO;290.08;17/10/14;31/12/50;203.31
68843 209760L008NERO;290.08;17/10/14;31/12/50;203.31
68843 209760M001BIANCO;290.08;17/10/14;31/12/50;203.31
68843 209760M008NERO;290.08;17/10/14;31/12/50;203.31
68843 209760S001BIANCO;290.08;17/10/14;31/12/50;203.31
68843 209760S008NERO;290.08;17/10/14;31/12/50;203.31
68843 209760XL001BIANCO;290.08;17/10/14;31/12/50;203.31
68843 209760XL008NERO;290.08;17/10/14;31/12/50;203.31
68843 209760XS001BIANCO;290.08;17/10/14;31/12/50;203.31
68843 209760XS008NERO;290.08;17/10/14;31/12/50;203.31
68843 209760;290.08;17/10/14;31/12/50;203.31
68843 209760;290.08;17/10/14;31/12/50;203.31
68843 209760;290.08;17/10/14;31/12/50;203.31
68534 21324940401BIANCO;370.25;17/10/14;31/12/50;259.50
68534 21324941401BIANCO;370.25;17/10/14;31/12/50;259.50
68534 21324942401BIANCO;370.25;17/10/14;31/12/50;259.50
68534 21324943401BIANCO;370.25;17/10/14;31/12/50;259.50
68534 21324944401BIANCO;370.25;17/10/14;31/12/50;259.50
68534 213249;370.25;17/10/14;31/12/50;259.50
68534 213249;370.25;17/10/14;31/12/50;259.50
68534 213249;370.25;17/10/14;31/12/50;259.50
68970 213132-40001BIANCO;403.31;17/10/14;31/12/50;282.64
68970 213132-40008NERO;403.31;17/10/14;31/12/50;282.64
68970 213132-41001BIANCO;403.31;17/10/14;31/12/50;282.64
68970 213132-41008NERO;403.31;17/10/14;31/12/50;282.64
68970 213132-42001BIANCO;403.31;17/10/14;31/12/50;282.64
68970 213132-42008NERO;403.31;17/10/14;31/12/50;282.64
68970 213132-43001BIANCO;403.31;17/10/14;31/12/50;282.64
68970 213132-43008NERO;403.31;17/10/14;31/12/50;282.64
68970 213132-44001BIANCO;403.31;17/10/14;31/12/50;282.64
68970 213132-44008NERO;403.31;17/10/14;31/12/50;282.64
68970 213132-;403.31;17/10/14;31/12/50;282.64
68970 213132-;403.31;17/10/14;31/12/50;282.64
68970 213132-;403.31;17/10/14;31/12/50;282.64
68968 21459441732NERO;659.50;17/10/14;31/12/50;461.98
68968 21459442732NERO;659.50;17/10/14;31/12/50;461.98
68968 214594;659.50;17/10/14;31/12/50;461.98
68968 214594;659.50;17/10/14;31/12/50;461.98
68968 214594;659.50;17/10/14;31/12/50;461.98
69943 21476048408NERO;1382.64;17/10/14;31/12/50;968.60
69943 21476050408NERO;1382.64;17/10/14;31/12/50;968.60
69943 21476052408NERO;1382.64;17/10/14;31/12/50;968.60
69943 21476054408NERO;1382.64;17/10/14;31/12/50;968.60
69943 214760;1382.64;17/10/14;31/12/50;968.60
69943 214760;1382.64;17/10/14;31/12/50;968.60
69943 214760;1382.64;17/10/14;31/12/50;968.60
68773 21415048408NERO;508.26;17/10/14;31/12/50;356.20
68773 21415050408NERO;508.26;17/10/14;31/12/50;356.20
68773 21415052408NERO;508.26;17/10/14;31/12/50;356.20
68773 21415054408NERO;508.26;17/10/14;31/12/50;356.20
68773 214150;508.26;17/10/14;31/12/50;356.20
68773 214150;508.26;17/10/14;31/12/50;356.20
68773 214150;508.26;17/10/14;31/12/50;356.20
69961 2142012XL008NERO;820.66;17/10/14;31/12/50;575.21
69961 214201L008NERO;820.66;17/10/14;31/12/50;575.21
69961 214201M008NERO;820.66;17/10/14;31/12/50;575.21
69961 214201S008NERO;820.66;17/10/14;31/12/50;575.21
69961 214201XL008NERO;820.66;17/10/14;31/12/50;575.21
69961 214201;820.66;17/10/14;31/12/50;575.21
69961 214201;820.66;17/10/14;31/12/50;575.21
69961 214201;820.66;17/10/14;31/12/50;575.21
69969 2097432XL008NERO;657.85;17/10/14;31/12/50;461.16
69969 209743L008NERO;657.85;17/10/14;31/12/50;461.16
69969 209743M008NERO;657.85;17/10/14;31/12/50;461.16
69969 209743S008NERO;657.85;17/10/14;31/12/50;461.16
69969 209743XL008NERO;657.85;17/10/14;31/12/50;461.16
69969 209743;657.85;17/10/14;31/12/50;461.16
69969 209743;657.85;17/10/14;31/12/50;461.16
69969 209743;657.85;17/10/14;31/12/50;461.16
69968 209743L008NERO;323.14;17/10/14;31/12/50;226.45
69968 209743M008NERO;323.14;17/10/14;31/12/50;226.45
69968 209743XL008NERO;323.14;17/10/14;31/12/50;226.45
69968 209743;323.14;17/10/14;31/12/50;226.45
69968 209743;323.14;17/10/14;31/12/50;226.45
69968 209743;323.14;17/10/14;31/12/50;226.45
69955 2145922XL732NERO;657.85;17/10/14;31/12/50;461.16
69955 214592L732NERO;657.85;17/10/14;31/12/50;461.16
69955 214592M732NERO;657.85;17/10/14;31/12/50;461.16
69955 214592S732NERO;657.85;17/10/14;31/12/50;461.16
69955 214592XL732NERO;657.85;17/10/14;31/12/50;461.16
69955 214592;657.85;17/10/14;31/12/50;461.16
69955 214592;657.85;17/10/14;31/12/50;461.16
69955 214592;657.85;17/10/14;31/12/50;461.16
68965 21411131816BLUE;414.05;17/10/14;31/12/50;290.08
68965 21411132816BLUE;414.05;17/10/14;31/12/50;290.08
68965 21411133816BLUE;414.05;17/10/14;31/12/50;290.08
68965 21411134816BLUE;414.05;17/10/14;31/12/50;290.08
68965 21411135816BLUE;414.05;17/10/14;31/12/50;290.08
68965 21411136816BLUE;414.05;17/10/14;31/12/50;290.08
68965 21411138816BLUE;414.05;17/10/14;31/12/50;290.08
68965 214111;414.05;17/10/14;31/12/50;290.08
68965 214111;414.05;17/10/14;31/12/50;290.08
68965 214111;414.05;17/10/14;31/12/50;290.08
67159 2131972XL816BLUE;607.44;17/10/14;31/12/50;425.62
67159 2131973XL816BLUE;607.44;17/10/14;31/12/50;425.62
67159 2131974XL816BLUE;607.44;17/10/14;31/12/50;425.62
67159 213197L816BLUE;607.44;17/10/14;31/12/50;425.62
67159 213197M816BLUE;607.44;17/10/14;31/12/50;425.62
67159 213197XL816BLUE;607.44;17/10/14;31/12/50;425.62
67159 213197;607.44;17/10/14;31/12/50;425.62
67159 213197;607.44;17/10/14;31/12/50;425.62
67159 213197;607.44;17/10/14;31/12/50;425.62
69887 21462852008NERO;3885.12;17/10/14;31/12/50;2719.83
69887 214628;3885.12;17/10/14;31/12/50;2719.83
69887 214628;3885.12;17/10/14;31/12/50;2719.83
69887 214628;3885.12;17/10/14;31/12/50;2719.83
69439 21368650008NERO;3454.55;17/10/14;31/12/50;2418.18
69439 21368652008NERO;3454.55;17/10/14;31/12/50;2418.18
69439 21368654008NERO;3454.55;17/10/14;31/12/50;2418.18
69439 213686;3454.55;17/10/14;31/12/50;2418.18
69439 213686;3454.55;17/10/14;31/12/50;2418.18
69439 213686;3454.55;17/10/14;31/12/50;2418.18
63598 21417548008NERO;734.71;17/10/14;31/12/50;514.88
63598 21417550008NERO;734.71;17/10/14;31/12/50;514.88
63598 21417552008NERO;734.71;17/10/14;31/12/50;514.88
63598 21417554008NERO;734.71;17/10/14;31/12/50;514.88
63598 214175;734.71;17/10/14;31/12/50;514.88
63598 214175;734.71;17/10/14;31/12/50;514.88
63598 214175;734.71;17/10/14;31/12/50;514.88
U100071 V000943737BIANCO;119.01;17/10/14;31/12/50;83.47
U100071 V000943743ROSSO;119.01;17/10/14;31/12/50;83.47
U100071 V000944737BIANCO;119.01;17/10/14;31/12/50;83.47
U100071 V000944743ROSSO;119.01;17/10/14;31/12/50;83.47
U100071 V000945737BIANCO;119.01;17/10/14;31/12/50;83.47
U100071 V000945743ROSSO;119.01;17/10/14;31/12/50;83.47
U100071 V000946737BIANCO;119.01;17/10/14;31/12/50;83.47
U100071 V000946743ROSSO;119.01;17/10/14;31/12/50;83.47
U100071 V00094;119.01;17/10/14;31/12/50;83.47
U100071 V00094;119.01;17/10/14;31/12/50;83.47
U100071 V00094;119.01;17/10/14;31/12/50;83.47
U10027 C00059-380GNERO;29.75;17/10/14;31/12/50;21.49
U10027 C00059-480GNERO;29.75;17/10/14;31/12/50;21.49
U10027 C00059-580GNERO;29.75;17/10/14;31/12/50;21.49
U10027 C00059-680GNERO;29.75;17/10/14;31/12/50;21.49
U10027 C00059-;29.75;17/10/14;31/12/50;21.49
U10027 C00059-;29.75;17/10/14;31/12/50;21.49
U10027 C00059-;29.75;17/10/14;31/12/50;21.49
U10016 C00058-3001BIANCO;21.49;17/10/14;31/12/50;15.70
U10016 C00058-3804GRIGIO;21.49;17/10/14;31/12/50;15.70
U10016 C00058-4001BIANCO;21.49;17/10/14;31/12/50;15.70
U10016 C00058-4804GRIGIO;21.49;17/10/14;31/12/50;15.70
U10016 C00058-5001BIANCO;21.49;17/10/14;31/12/50;15.70
U10016 C00058-5804GRIGIO;21.49;17/10/14;31/12/50;15.70
U10016 C00058-6001BIANCO;21.49;17/10/14;31/12/50;15.70
U10016 C00058-6804GRIGIO;21.49;17/10/14;31/12/50;15.70
U10016 C00058-;21.49;17/10/14;31/12/50;15.70
U10016 C00058-;21.49;17/10/14;31/12/50;15.70
U10016 C00058-;21.49;17/10/14;31/12/50;15.70
U100090 C000593027ORANGE;36.36;17/10/14;31/12/50;25.62
U100090 C000593138BLUE;36.36;17/10/14;31/12/50;25.62
U100090 C000594027ORANGE;36.36;17/10/14;31/12/50;25.62
U100090 C000594138BLUE;36.36;17/10/14;31/12/50;25.62
U100090 C000595027ORANGE;36.36;17/10/14;31/12/50;25.62
U100090 C000595138BLUE;36.36;17/10/14;31/12/50;25.62
U100090 C000596027ORANGE;36.36;17/10/14;31/12/50;25.62
U100090 C000596138BLUE;36.36;17/10/14;31/12/50;25.62
U100090 C00059;36.36;17/10/14;31/12/50;25.62
U100090 C00059;36.36;17/10/14;31/12/50;25.62
U100090 C00059;36.36;17/10/14;31/12/50;25.62
U190003 V000863701BIANCO;83.47;17/10/14;31/12/50;58.68
U190003 V000863759BLUE;83.47;17/10/14;31/12/50;58.68
U190003 V000864701BIANCO;83.47;17/10/14;31/12/50;58.68
U190003 V000864759BLUE;83.47;17/10/14;31/12/50;58.68
U190003 V000865701BIANCO;83.47;17/10/14;31/12/50;58.68
U190003 V000865759BLUE;83.47;17/10/14;31/12/50;58.68
U190003 V000866701BIANCO;83.47;17/10/14;31/12/50;58.68
U190003 V000866759BLUE;83.47;17/10/14;31/12/50;58.68
U190003 V00086;83.47;17/10/14;31/12/50;58.68
U190003 V00086;83.47;17/10/14;31/12/50;58.68
U190003 V00086;83.47;17/10/14;31/12/50;58.68
B26005 N000903701BIANCO;154.55;17/10/14;31/12/50;108.26
B26005 N000904701BIANCO;154.55;17/10/14;31/12/50;108.26
B26005 N000905701BIANCO;154.55;17/10/14;31/12/50;108.26
B26005 N000906701BIANCO;154.55;17/10/14;31/12/50;108.26
B26005 N00090;154.55;17/10/14;31/12/50;108.26
B26005 N00090;154.55;17/10/14;31/12/50;108.26
B26005 N00090;154.55;17/10/14;31/12/50;108.26
B26006 N000913701BIANCO;214.05;17/10/14;31/12/50;150.41
B26006 N000914701BIANCO;214.05;17/10/14;31/12/50;150.41
B26006 N000915701BIANCO;214.05;17/10/14;31/12/50;150.41
B26006 N000916701BIANCO;214.05;17/10/14;31/12/50;150.41
B26006 N00091;214.05;17/10/14;31/12/50;150.41
B26006 N00091;214.05;17/10/14;31/12/50;150.41
B26006 N00091;214.05;17/10/14;31/12/50;150.41
B26008 C0011546701BIANCO;190.08;17/10/14;31/12/50;133.06
B26008 C0011548701BIANCO;190.08;17/10/14;31/12/50;133.06
B26008 C0011550701BIANCO;190.08;17/10/14;31/12/50;133.06
B26008 C00115;190.08;17/10/14;31/12/50;133.06
B26008 C00115;190.08;17/10/14;31/12/50;133.06
B26008 C00115;190.08;17/10/14;31/12/50;133.06
B114101 N000593008NERO;261.16;17/10/14;31/12/50;183.47
B114101 N000594008NERO;261.16;17/10/14;31/12/50;183.47
B114101 N000595008NERO;261.16;17/10/14;31/12/50;183.47
B114101 N000596008NERO;261.16;17/10/14;31/12/50;183.47
B114101 N00059;261.16;17/10/14;31/12/50;183.47
B114101 N00059;261.16;17/10/14;31/12/50;183.47
B114101 N00059;261.16;17/10/14;31/12/50;183.47
B25002 N00059-3008NERO;157.02;17/10/14;31/12/50;109.92
B25002 N00059-4008NERO;157.02;17/10/14;31/12/50;109.92
B25002 N00059-5008NERO;157.02;17/10/14;31/12/50;109.92
B25002 N00059-6008NERO;157.02;17/10/14;31/12/50;109.92
B25002 N00059-;157.02;17/10/14;31/12/50;109.92
B25002 N00059-;157.02;17/10/14;31/12/50;109.92
B25002 N00059-;157.02;17/10/14;31/12/50;109.92
FB5263 NYABUNICA41OHNERO;850.41;30/12/14;31/12/50;595.87
FB5263 NYAB;850.41;30/12/14;31/12/50;595.87
FB5263 NYAB;850.41;30/12/14;31/12/50;595.87
FB5263 NYAB;850.41;30/12/14;31/12/50;595.87
L25126 CEVUNICA41OHNERO;1073.55;30/12/14;31/12/50;752.07
L25126 CEV;1073.55;30/12/14;31/12/50;752.07
L25126 CEV;1073.55;30/12/14;31/12/50;752.07
L25126 CEV;1073.55;30/12/14;31/12/50;752.07
FZ5008 CEVUNICA41OHNERO;1947.93;30/12/14;31/12/50;1363.64
FZ5008 CEV;1947.93;30/12/14;31/12/50;1363.64
FZ5008 CEV;1947.93;30/12/14;31/12/50;1363.64
FZ5008 CEV;1947.93;30/12/14;31/12/50;1363.64
PY5297 CEP1UNICA41OHNERO;142.15;30/12/14;31/12/50;100.00
PY5297 CEP1;142.15;30/12/14;31/12/50;100.00
PY5297 CEP1;142.15;30/12/14;31/12/50;100.00
PY5297 CEP1;142.15;30/12/14;31/12/50;100.00
GV5199 JMSUNICA41ONERO;485.95;30/12/14;31/12/50;340.50
GV5199 JMS;485.95;30/12/14;31/12/50;340.50
GV5199 JMS;485.95;30/12/14;31/12/50;340.50
GV5199 JMS;485.95;30/12/14;31/12/50;340.50
G55197 JMSUNICA41ONERO;300.00;30/12/14;31/12/50;210.74
G55197 JMS;300.00;30/12/14;31/12/50;210.74
G55197 JMS;300.00;30/12/14;31/12/50;210.74
G55197 JMS;300.00;30/12/14;31/12/50;210.74
G15184 MTNUNICA41OHNERO;263.64;30/12/14;31/12/50;185.12
G15184 MTN;263.64;30/12/14;31/12/50;185.12
G15184 MTN;263.64;30/12/14;31/12/50;185.12
G15184 MTN;263.64;30/12/14;31/12/50;185.12
G05182 MTNUNICA41OHORO;201.65;30/12/14;31/12/50;141.32
G05182 MTN;201.65;30/12/14;31/12/50;141.32
G05182 MTN;201.65;30/12/14;31/12/50;141.32
G05182 MTN;201.65;30/12/14;31/12/50;141.32
G05323 JMRUNICA41OHNERO;228.93;30/12/14;31/12/50;160.33
G05323 JMR;228.93;30/12/14;31/12/50;160.33
G05323 JMR;228.93;30/12/14;31/12/50;160.33
G05323 JMR;228.93;30/12/14;31/12/50;160.33
G55300 MTNUNICA41OHNERO;166.94;30/12/14;31/12/50;117.36
G55300 MTN;166.94;30/12/14;31/12/50;117.36
G55300 MTN;166.94;30/12/14;31/12/50;117.36
G55300 MTN;166.94;30/12/14;31/12/50;117.36
G15319 MTNUNICA41OHNERO;247.11;30/12/14;31/12/50;173.55
G15319 MTN;247.11;30/12/14;31/12/50;173.55
G15319 MTN;247.11;30/12/14;31/12/50;173.55
G15319 MTN;247.11;30/12/14;31/12/50;173.55
G15331 JMSUNICA41OHNERO;430.58;30/12/14;31/12/50;301.65
G15331 JMS;430.58;30/12/14;31/12/50;301.65
G15331 JMS;430.58;30/12/14;31/12/50;301.65
G15331 JMS;430.58;30/12/14;31/12/50;301.65
GP5313 JRPUNICA41OHNERO;476.03;30/12/14;31/12/50;333.88
GP5313 JRP;476.03;30/12/14;31/12/50;333.88
GP5313 JRP;476.03;30/12/14;31/12/50;333.88
GP5313 JRP;476.03;30/12/14;31/12/50;333.88
CU5251 VTP110041OHNERO;395.04;30/12/14;31/12/50;276.86
CU5251 VTP110541OHNERO;395.04;30/12/14;31/12/50;276.86
CU5251 VTP19041OHNERO;395.04;30/12/14;31/12/50;276.86
CU5251 VTP19541OHNERO;395.04;30/12/14;31/12/50;276.86
CU5251 VTP1;395.04;30/12/14;31/12/50;276.86
CU5251 VTP1;395.04;30/12/14;31/12/50;276.86
CU5251 VTP1;395.04;30/12/14;31/12/50;276.86
CU5265 CRAP10041OHNERO;361.98;30/12/14;31/12/50;253.72
CU5265 CRAP10541OHNERO;361.98;30/12/14;31/12/50;253.72
CU5265 CRAP9041OHNERO;361.98;30/12/14;31/12/50;253.72
CU5265 CRAP9541OHNERO;361.98;30/12/14;31/12/50;253.72
CU5265 CRAP;361.98;30/12/14;31/12/50;253.72
CU5265 CRAP;361.98;30/12/14;31/12/50;253.72
CU5265 CRAP;361.98;30/12/14;31/12/50;253.72
CU5239 CRAB10041DPNERO;642.98;30/12/14;31/12/50;450.41
CU5239 CRAB9041DPNERO;642.98;30/12/14;31/12/50;450.41
CU5239 CRAB9541DPNERO;642.98;30/12/14;31/12/50;450.41
CU5239 CRAB;642.98;30/12/14;31/12/50;450.41
CU5239 CRAB;642.98;30/12/14;31/12/50;450.41
CU5239 CRAB;642.98;30/12/14;31/12/50;450.41
CU5138 VPAL10041CMNERO;317.36;30/12/14;31/12/50;222.31
CU5138 VPAL10541CMNERO;317.36;30/12/14;31/12/50;222.31
CU5138 VPAL9041CMNERO;317.36;30/12/14;31/12/50;222.31
CU5138 VPAL9541CMNERO;317.36;30/12/14;31/12/50;222.31
CU5138 VPAL;317.36;30/12/14;31/12/50;222.31
CU5138 VPAL;317.36;30/12/14;31/12/50;222.31
CU5138 VPAL;317.36;30/12/14;31/12/50;222.31
CU5141 CEH10041OHNERO;498.35;30/12/14;31/12/50;349.59
CU5141 CEH10541OHNERO;498.35;30/12/14;31/12/50;349.59
CU5141 CEH9041OHNERO;498.35;30/12/14;31/12/50;349.59
CU5141 CEH9541OHNERO;498.35;30/12/14;31/12/50;349.59
CU5141 CEH;498.35;30/12/14;31/12/50;349.59
CU5141 CEH;498.35;30/12/14;31/12/50;349.59
CU5141 CEH;498.35;30/12/14;31/12/50;349.59
CU5139 VTP110029HEESPRES;361.98;30/12/14;31/12/50;253.72
CU5139 VTP110529HEESPRES;361.98;30/12/14;31/12/50;253.72
CU5139 VTP111029HEESPRES;361.98;30/12/14;31/12/50;253.72
CU5139 VTP19029HEESPRES;361.98;30/12/14;31/12/50;253.72
CU5139 VTP19529HEESPRES;361.98;30/12/14;31/12/50;253.72
CU5139 VTP1;361.98;30/12/14;31/12/50;253.72
CU5139 VTP1;361.98;30/12/14;31/12/50;253.72
CU5139 VTP1;361.98;30/12/14;31/12/50;253.72
CU5139 CEH10041HENERO;361.98;30/12/14;31/12/50;253.72
CU5139 CEH10541HENERO;361.98;30/12/14;31/12/50;253.72
CU5139 CEH11041HENERO;361.98;30/12/14;31/12/50;253.72
CU5139 CEH9041HENERO;361.98;30/12/14;31/12/50;253.72
CU5139 CEH9541HENERO;361.98;30/12/14;31/12/50;253.72
CU5139 CEH;361.98;30/12/14;31/12/50;253.72
CU5139 CEH;361.98;30/12/14;31/12/50;253.72
CU5139 CEH;361.98;30/12/14;31/12/50;253.72
CU4554 VTP110041OQNERO;205.79;30/12/14;31/12/50;144.63
CU4554 VTP110541OQNERO;205.79;30/12/14;31/12/50;144.63
CU4554 VTP111041OQNERO;205.79;30/12/14;31/12/50;144.63
CU4554 VTP19041OQNERO;205.79;30/12/14;31/12/50;144.63
CU4554 VTP19541OQNERO;205.79;30/12/14;31/12/50;144.63
CU4554 VTP1;205.79;30/12/14;31/12/50;144.63
CU4554 VTP1;205.79;30/12/14;31/12/50;144.63
CU4554 VTP1;205.79;30/12/14;31/12/50;144.63
CU4949 CEH10041OHNERO;257.02;30/12/14;31/12/50;180.17
CU4949 CEH10541OHNERO;257.02;30/12/14;31/12/50;180.17
CU4949 CEH11041OHNERO;257.02;30/12/14;31/12/50;180.17
CU4949 CEH9041OHNERO;257.02;30/12/14;31/12/50;180.17
CU4949 CEH9541OHNERO;257.02;30/12/14;31/12/50;180.17
CU4949 CEH;257.02;30/12/14;31/12/50;180.17
CU4949 CEH;257.02;30/12/14;31/12/50;180.17
CU4949 CEH;257.02;30/12/14;31/12/50;180.17
SU3942 C3NG4086NEBLUE;459.50;30/12/14;31/12/50;322.31
SU3942 C3NG4186NEBLUE;459.50;30/12/14;31/12/50;322.31
SU3942 C3NG4286NEBLUE;459.50;30/12/14;31/12/50;322.31
SU3942 C3NG4386NEBLUE;459.50;30/12/14;31/12/50;322.31
SU3942 C3NG4486NEBLUE;459.50;30/12/14;31/12/50;322.31
SU3942 C3NG4586NEBLUE;459.50;30/12/14;31/12/50;322.31
SU3942 C3NG;459.50;30/12/14;31/12/50;322.31
SU3942 C3NG;459.50;30/12/14;31/12/50;322.31
SU3942 C3NG;459.50;30/12/14;31/12/50;322.31
SU3942 VMUG-4001OBIANCO;397.52;30/12/14;31/12/50;278.51
SU3942 VMUG-4101OBIANCO;397.52;30/12/14;31/12/50;278.51
SU3942 VMUG-4141ONERO;397.52;30/12/14;31/12/50;278.51
SU3942 VMUG-4201OBIANCO;397.52;30/12/14;31/12/50;278.51
SU3942 VMUG-4241ONERO;397.52;30/12/14;31/12/50;278.51
SU3942 VMUG-4301OBIANCO;397.52;30/12/14;31/12/50;278.51
SU3942 VMUG-4341ONERO;397.52;30/12/14;31/12/50;278.51
SU3942 VMUG-4401OBIANCO;397.52;30/12/14;31/12/50;278.51
SU3942 VMUG-4441ONERO;397.52;30/12/14;31/12/50;278.51
SU3942 VMUG-4541ONERO;397.52;30/12/14;31/12/50;278.51
SU3942 VMUG-4641ONERO;397.52;30/12/14;31/12/50;278.51
SU3942 VMUG-;397.52;30/12/14;31/12/50;278.51
SU3942 VMUG-;397.52;30/12/14;31/12/50;278.51
SU3942 VMUG-;397.52;30/12/14;31/12/50;278.51
SU4753 CMUG3929OBIANCO;459.50;30/12/14;31/12/50;322.31
